name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"Fidelity Local - Camarillo","Website designer","197 Dawson Dr, Camarillo, CA 93012","fidelitylocksmith.com","+18054360240","","""{}""","",1,4,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wdb-Q9nj0X7BmOjlM6GJwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.82288&pitch=0&thumbfov=100","[{""date"":null,""id"":""ChdDSUhNMG9nS0VJQ0FnSURRMmVYUzdBRRAB"",""name"":""Ellis Green"",""text"":null}]","https://www.google.com/maps/place/Fidelity+Local+-+Camarillo/@34.2139086,-119.0350594,17z/data=!3m1!4b1!4m6!3m5!1s0x80e83622b017840b:0x5d65cec7a83437d2!8m2!3d34.2138967!4d-119.0350362!16s%2Fg%2F11xdh1vtr",34.2139086,-119.0350594,"ChIJC4QXsCI26IAR0jc0qMfOZV0","US","","null","null","",""
"Sheldon Baptist Church","Baptist church","2486 Old US 29 Hwy, Pelham, NC 27311","https://www.sheldonbaptistchurch.com/","(336) 388-2689","","null","",8,4.5,"https://lh5.googleusercontent.com/p/AF1QipPxMSnobEoezPL4EisnTRs5zydjJRf0r8xF4VU3=w131-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJvX9q3di1UogRN0MnM2zzXAU&q=Service+establishment,+27311,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Sheldon%20Baptist%20Church/data=!4m7!3m6!1s0x8852b5d8dd6a7fbd:0x55cf36c33274337!8m2!3d36.534516499999995!4d-79.4588393!16s/g/1tmxg7s1!19sChIJvX9q3di1UogRN0MnM2zzXAU?authuser=0&hl=en&rclk=1",36.5345165,-79.4588393,"ChIJvX9q3di1UogRN0MnM2zzXAU","US","","null","null","",""
"Core Ready Mix","Ready mix concrete supplier","27212 N 107th Ave, Peoria, AZ 85383","http://corereadymix.com/","(480) 887-4922","","null","",11,4.5,"https://lh5.googleusercontent.com/p/AF1QipOTh1lkCRumr1bmBaBwxEC7Fzv0u-ViuHAdpR0V=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ5w6OxzFcK4cRsj6GvRFqccg&q=Construction+company,+85373,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Core%20Ready%20Mix/data=!4m7!3m6!1s0x872b5c31c78e0ee7:0xc8716a11bd863eb2!8m2!3d33.730925!4d-112.294168!16s/g/11cn60yxyn!19sChIJ5w6OxzFcK4cRsj6GvRFqccg?authuser=0&hl=en&rclk=1",33.730925,-112.294168,"ChIJ5w6OxzFcK4cRsj6GvRFqccg","US","","null","null","",""
"ComputerHome","Computer repair service","HK 新界 沙田 石門 京瑞廣場2期8樓 D室","https://computerhome.shop/","2115 9219","","{""Friday"":""11 am–8 pm"",""Monday"":""11 am–8 pm"",""Saturday"":""11 am–8 pm"",""Sunday"":""11 am–8 pm"",""Thursday"":""11 am–8 pm"",""Tuesday"":""11 am–8 pm"",""Wednesday"":""11 am–8 pm""}","Permanently closed",6,5,"https://lh5.googleusercontent.com/p/AF1QipNVNdISdKTMFN-3cCtTdPXXMotW_AjGlXcUQJHs=w226-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJKVpNDpsHBDQRS7okiRLKW3U&q=Computer+Shop,+Shek+Mun+Industrial+Estate,+HK&authuser=0&hl=en&gl=HK","https://www.google.com/maps/place/ComputerHome/data=!4m7!3m6!1s0x3404079b0e4d5a29:0x755bca128924ba4b!8m2!3d22.388757899999998!4d114.2088823!16s/g/11rdvrg3ws!19sChIJKVpNDpsHBDQRS7okiRLKW3U?authuser=0&hl=en&rclk=1",22.3887579,114.2088823,"ChIJKVpNDpsHBDQRS7okiRLKW3U","HK","","null","null","",""
"R.I.C.E. Auctions LLC","Auction house","2375 Valley Rd, Marysville, PA 17053","http://riceauctions.com/","(717) 957-4243","","{""Friday"":""7 AM–9 PM"",""Monday"":""7 AM–9 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""7 AM–9 PM"",""Tuesday"":""7 AM–9 PM"",""Wednesday"":""7 AM–9 PM""}","Open ⋅ Closes 9 PM",12,4.2,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RMSbmhN_EfRtYwY2RkBzng&cb_client=search.gws-prod.gps&w=80&h=92&yaw=342.2952&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJTQrC2zXbyIkRGStPTB8WrjY&q=Service+establishment,+17053,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/R.I.C.E.%20Auctions%20LLC/data=!4m7!3m6!1s0x89c8db35dbc20a4d:0x36ae161f4c4f2b19!8m2!3d40.327880799999996!4d-77.0145187!16s/g/11cn0r44yh!19sChIJTQrC2zXbyIkRGStPTB8WrjY?authuser=0&hl=en&rclk=1",40.3278808,-77.0145187,"ChIJTQrC2zXbyIkRGStPTB8WrjY","US","","null","null","",""
"Lookers Ford Gateshead","Car dealer","Derwentwater Rd, Dunston, Gateshead NE8 2TZ","https://www.lookers.co.uk/ford/contact-us/lookers-ford-gateshead?utm_source=GMB&utm_medium=organic&utm_campaign=website_btn","0191 460 7464","","{""Friday"":""9 am–6 pm"",""Monday"":""10 am–4 pm"",""Saturday"":""9 am–5 pm"",""Sunday"":""10 am–4 pm"",""Thursday"":""9 am–6 pm"",""Tuesday"":""9 am–6 pm"",""Wednesday"":""9 am–6 pm""}","Open ⋅ Closes 5 pm",624,4.4,"https://lh5.googleusercontent.com/p/AF1QipNA7WeFuQa_hOkm_VcUYSgZP4laXIrnDbXBb5Kb=w138-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJDySEpeJ5fkgR2ZPUJsblRqE&q=Used+car+dealer,+NE8,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/Lookers%20Ford%20Gateshead/data=!4m7!3m6!1s0x487e79e2a584240f:0xa146e5c626d493d9!8m2!3d54.9497979!4d-1.6334297999999998!16s/g/11tkbjgbj2!19sChIJDySEpeJ5fkgR2ZPUJsblRqE?authuser=0&hl=en&rclk=1",54.9497979,-1.6334298,"ChIJDySEpeJ5fkgR2ZPUJsblRqE","GB","","null","null","",""
"Mark Juska, MD","Sports medicine physician","1675 E Mt Garfield Rd #135, Muskegon, MI 49444","https://michiganpain.com/","(800) 281-3237","","{""Friday"":""8:30 AM–4:30 PM"",""Monday"":""8:30 AM–4:30 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8:30 AM–4:30 PM"",""Tuesday"":""8:30 AM–4:30 PM"",""Wednesday"":""8:30 AM–4:30 PM""}","Open ⋅ Closes 4:30 PM",5,4.6,"https://lh5.googleusercontent.com/p/AF1QipMaKCpn_BDfcVptSEC5l41nCZPUO81RTNRbcl0=w92-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJYYZbxlF_GYgRxllkWxKRtm4&q=Practitioner+service+location,+49415,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mark%20Juska,%20MD/data=!4m7!3m6!1s0x88197f51c65b8661:0x6eb691125b6459c6!8m2!3d43.1463004!4d-86.2041685!16s/g/11pw_w5cjt!19sChIJYYZbxlF_GYgRxllkWxKRtm4?authuser=0&hl=en&rclk=1",43.1463004,-86.2041685,"ChIJYYZbxlF_GYgRxllkWxKRtm4","US","","null","null","",""
"J. Alan Abbott Construction Co. Inc.","Construction company","","http://www.alanabbottconstruction.com/","(770) 388-7035","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Open ⋅ Closes 5 PM",2,5,"https://lh5.googleusercontent.com/p/AF1QipOzkcDM9zBDfKkvW8NN-w7o5dC64e85N7ZZCyo5=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJaaKhBhCz9YgRizAmbqycnYI&q=General+contractor,+30012,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/J.%20Alan%20Abbott%20Construction%20Co.%20Inc./data=!4m7!3m6!1s0x88f5b31006a1a269:0x829d9cac6e26308b!8m2!3d32.678529999999995!4d-83.19406239999999!16s/g/1tj92d8z!19sChIJaaKhBhCz9YgRizAmbqycnYI?authuser=0&hl=en&rclk=1",32.67853,-83.1940624,"ChIJaaKhBhCz9YgRizAmbqycnYI","","","null","null","",""
"Lifesafer Ignition Interlock","Safety equipment supplier","24002 Vía Fabricante Ste 511, Mission Viejo, CA 92691","lifesafer.com","+19513245199","","""{\""Friday\"":\""9AM to 4:45PM\"",\""Monday\"":\""9AM to 4:45PM\"",\""Saturday\"":\""9AM to 4:45PM\"",\""Sunday (Easter)\"":\""9AM to 4:45PM\"",\""Thursday\"":\""9AM to 4:45PM\"",\""Tuesday\"":\""9AM to 4:45PM\"",\""Wednesday\"":\""9AM to 4:45PM\""}""","",0,0,"https://lh5.googleusercontent.com/p/AF1QipOKjUaLJOJdZMq3AVSceHoF_0KZFXbHZyzUmjpx=w426-h240-k-no","[]","https://www.google.com/maps/place/Lifesafer+Ignition+Interlock/@33.6147431,-117.6831785,17z/data=!3m1!4b1!4m5!3m4!1s0x80dce9a7f6416393:0x867be1076529e7f8!8m2!3d33.6147431!4d-117.6809898",33.6147431,-117.6809898,"ChIJk2NB9qfp3IAR-OcpZQfhe4Y","US","","null","null","",""
"Philipsburg Massage Clinic /Tai Chi & Yoga Studios","Martial arts school","125 N Front St, Philipsburg, PA 16866","http://www.hutchinsonsystem.org/","(814) 343-6299","","{""Friday"":""7:30 AM–10 PM"",""Monday"":""7:30 AM–10 PM"",""Saturday"":""7:30 AM–7 PM"",""Sunday"":""7:30 AM–12 PM"",""Thursday"":""7:30 AM–10 PM"",""Tuesday"":""Closed"",""Wednesday"":""7:30 AM–10 PM""}","Open ⋅ Closes 10 PM",12,5,"https://lh5.googleusercontent.com/p/AF1QipO7bvMqlhBBdWW-1c2xWPJuHE8ReTuYIfUUFt53=w194-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ1-OFPMATzIkRJYH9hlxAQiQ&q=Gym,+16821,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Philipsburg%20Massage%20Clinic%20/Tai%20Chi%20&%20Yoga%20Studios/data=!4m7!3m6!1s0x89cc13c03c85e3d7:0x2442405c86fd8125!8m2!3d40.896704!4d-78.2234323!16s/g/11yd9rj77!19sChIJ1-OFPMATzIkRJYH9hlxAQiQ?authuser=0&hl=en&rclk=1",40.896704,-78.2234323,"ChIJ1-OFPMATzIkRJYH9hlxAQiQ","US","","null","null","",""
"Premier Clean Cotswolds Ltd","Building restoration service","Edgehill Stud, Stratford Road, Warwickshire CV35 0DX","https://www.premiercleancotswolds.com/","0800 058 8282","","{""Friday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours""}","Open 24 hours",7,5,"https://lh5.googleusercontent.com/p/AF1QipN3jbdQcUPSdcvEqQZiLo-_Bk7W0oiR6AqyqOzF=w138-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJvYtvvF8sd0gRc_-PBhqFGnw&q=Commercial+cleaning+service,+OX17,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/Premier%20Clean%20Cotswolds%20Ltd/data=!4m7!3m6!1s0x48772c5fbc6f8bbd:0x7c1a851a068fff73!8m2!3d52.11972!4d-1.5072649999999999!16s/g/11bz__q_8y!19sChIJvYtvvF8sd0gRc_-PBhqFGnw?authuser=0&hl=en&rclk=1",52.11972,-1.507265,"ChIJvYtvvF8sd0gRc_-PBhqFGnw","GB","","null","null","",""
"Jiffy Lube","Auto glass shop","7903 Fredericksburg Rd, San Antonio, TX 78229","https://www.jiffylube.com/locations/tx/san-antonio/1369","(210) 615-8018","","{""Friday"":""8 AM–6 PM"",""Monday"":""8 AM–6 PM"",""Saturday"":""8 AM–6 PM"",""Sunday"":""9 AM–5 PM"",""Thursday"":""8 AM–6 PM"",""Tuesday"":""8 AM–6 PM"",""Wednesday"":""8 AM–6 PM""}","Closed ⋅ Opens 9 AM",848,4.5,"https://lh5.googleusercontent.com/p/AF1QipNKsdd6BXFaUwXLXuXt5edKU9oJPMHFJVLuV-pl=w80-h106-k-no","https://search.google.com/local/reviews?placeid=ChIJHUqBkwFeXIYRtOrf1A60S9U&q=Service+establishment,+78229,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Jiffy%20Lube/data=!4m7!3m6!1s0x865c5e0193814a1d:0xd54bb40ed4dfeab4!8m2!3d29.5108411!4d-98.5675878!16s/g/1wnbyff_!19sChIJHUqBkwFeXIYRtOrf1A60S9U?authuser=0&hl=en&rclk=1",29.5108411,-98.5675878,"ChIJHUqBkwFeXIYRtOrf1A60S9U","US","","null","null","",""
"NextCare Urgent Care","Medical Center","2030 Bluegrass Circle, Cheyenne, WY 82009","https://nextcare.com/locations/wy/cheyenne-urgent-care-bluegrass/?utm_source=GoogleMaps&utm_medium=Local&utm_campaign=bluegrass","(307) 635-3500","","{""Friday"":""7 AM–7 PM"",""Monday"":""7 AM–7 PM"",""Saturday"":""8 AM–5:30 PM"",""Sunday"":""8 AM–5:30 PM"",""Thursday"":""7 AM–7 PM"",""Tuesday"":""7 AM–7 PM"",""Wednesday"":""7 AM–7 PM""}","Open ⋅ Closes 7 PM",789,4.1,"https://lh5.googleusercontent.com/p/AF1QipOeBLZcGPZ6PUSlQ8Y_OiZR4zqWeZg-6TzkQjWU=w92-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJga_F_Kk7b4cRvCk3SnMDv_0&q=Medical+clinic,+82001+CEDEX,+France&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/NextCare%20Urgent%20Care/data=!4m7!3m6!1s0x876f3ba9fcc5af81:0xfdbf03734a3729bc!8m2!3d41.1599299!4d-104.7925173!16s/g/1tjkg8xv!19sChIJga_F_Kk7b4cRvCk3SnMDv_0?authuser=0&hl=en&rclk=1",41.1599299,-104.7925173,"ChIJga_F_Kk7b4cRvCk3SnMDv_0","US","","[""Has online care""]","null","",""
"AmeriGas Propane","Service establishment","","https://www.amerigas.com/locations/propane-offices/north-carolina/weldon/1208-julian-r-allsbrook-hwy?utm_campaign=gmb&utm_medium=organic&utm_source=local","(252) 536-3913","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""9 AM–4 PM"",""Sunday"":""9 AM–4 PM"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Closed ⋅ Opens 9 AM",45,4.2,"https://lh5.googleusercontent.com/p/AF1QipP9iR3Kezi4vhjmgO6BHts2gTSfsK7WFMq-P-kU=w92-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJFepXkOQWrokRcLjRcrwMxDs&q=Service+establishment,+27831,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/AmeriGas%20Propane/data=!4m7!3m6!1s0x89ae16e49057ea15:0x3bc40cbc72d1b870!8m2!3d36.469705999999995!4d-77.5569644!16s/g/1tf9tpyn!19sChIJFepXkOQWrokRcLjRcrwMxDs?authuser=0&hl=en&rclk=1",36.469706,-77.5569644,"ChIJFepXkOQWrokRcLjRcrwMxDs","","","null","null","",""
"Heavens Marketplace Myrtle Beach (Formerly Havens)","Christian book store","4848 Hwy 17 S, North Myrtle Beach, SC 29582","https://www.heavensmarketplace.com/","(843) 712-2067","","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""10 AM–8 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",61,4.7,"https://lh5.googleusercontent.com/p/AF1QipOoAMJnIvHHKPjAAuYX4Em-edcXrmAitbOLsWCO=w99-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ4RtpK5VlAIkRjJwhz1Jr6AY&q=Souvenir+store,+29572,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Heavens%20Marketplace%20Myrtle%20Beach%20(Formerly%20Havens)/data=!4m7!3m6!1s0x890065952b691be1:0x6e86b52cf219c8c!8m2!3d33.7986585!4d-78.73934!16s/g/11mbp7krlr!19sChIJ4RtpK5VlAIkRjJwhz1Jr6AY?authuser=0&hl=en&rclk=1",33.7986585,-78.73934,"ChIJ4RtpK5VlAIkRjJwhz1Jr6AY","US","","null","null","",""
"MBody Healthcare","Medical Center","10414 Jackson Oaks Way STE 102, Knoxville, TN 37922","https://www.mbodyhealthcare.com/","(865) 399-6026","","{""Friday"":""9 AM–4 PM"",""Monday"":""9 AM–4 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–4 PM"",""Tuesday"":""9 AM–4 PM"",""Wednesday"":""9 AM–4 PM""}","Closed ⋅ Opens 9 AM Mon",71,5,"https://lh5.googleusercontent.com/p/AF1QipOAnSd9HviyW70mQJ1Y8LWvzWj7jD3A5qwf8szS=w137-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJrUawwwsvXIgRk2tM2ZSE9u4&q=Medical+Center,+37846,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/MBody%20Healthcare/data=!4m7!3m6!1s0x885c2f0bc3b046ad:0xeef68494d94c6b93!8m2!3d35.898624!4d-84.1268095!16s/g/11p73q5y5_!19sChIJrUawwwsvXIgRk2tM2ZSE9u4?authuser=0&hl=en&rclk=1",35.898624,-84.1268095,"ChIJrUawwwsvXIgRk2tM2ZSE9u4","US","","[""Identifies as veteran-owned""]","null","",""
"SmilePartnerz Dental Health Group-Dr. Frank DiCicco and Dr. Harry Long","Dentist","330 Ratzer Rd, Wayne, NJ 07470","smilepartnerz.com","+19736945101","","""{\""Friday\"":\""9AM to 5PM\"",\""Monday\"":\""9AM to 5PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\"",\""Thursday\"":\""9AM to 5PM\"",\""Tuesday\"":\""9AM to 5PM\"",\""Wednesday\"":\""9AM to 5PM\""}""","",3,5,"","[{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSURNNnY2ZExBEAE"",""name"":""Marianne Kopec"",""text"":null},{""date"":null,""id"":""ChdDSUhNMG9nS0VJQ0FnSUNZOU8yVmtRRRAB"",""name"":""Selim Kopuz"",""text"":null},{""date"":null,""id"":""ChdDSUhNMG9nS0VJQ0FnSUNRMl9XNzFBRRAB"",""name"":""Jessi J"",""text"":null}]","https://www.google.com/maps/place/SmilePartnerz+Dental+Health+Group-Dr.+Frank+DiCicco+and+Dr.+Harry+Long/@40.947442,-74.266001,17z/data=!3m1!4b1!4m6!3m5!1s0x89c302535fdcf853:0x9ccd6f3ff2fd3b8a!8m2!3d40.947442!4d-74.2638123!16s%2Fg%2F1pp2vkls8",40.947442,-74.2638123,"ChIJU_jcX1MCw4kRijv98j9vzZw","US","","null","null","",""
"All A Girl Wants","Hair extension technician","4225 Dale Blvd, Woodbridge, VA 22193","http://shop-allagirlwants.com/","(571) 866-7139","","{""Friday"":""9 AM–7 PM"",""Monday"":""9 AM–5 PM"",""Saturday"":""8 AM–6 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""9 AM–7 PM""}","Open ⋅ Closes 5 PM",16,5,"https://lh5.googleusercontent.com/p/AF1QipM5za4IxQbJ0p5d7e3zxMnnqnUKxz65Fw0ZwIbT=w80-h106-k-no","https://search.google.com/local/reviews?placeid=ChIJAVdfO2xWtokRaRMgkBK2Us0&q=Hairdresser,+22193,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/All%20A%20Girl%20Wants/data=!4m7!3m6!1s0x89b6566c3b5f5701:0xcd52b61290201369!8m2!3d38.643803399999996!4d-77.3378844!16s/g/11gcxyt41c!19sChIJAVdfO2xWtokRaRMgkBK2Us0?authuser=0&hl=en&rclk=1",38.6438034,-77.3378844,"ChIJAVdfO2xWtokRaRMgkBK2Us0","US","","null","null","",""
"Reform & Renew Osteopathy","Acupuncture clinic","144 Sandringham Way, Frimley, Camberley GU16 9YG","http://www.randrosteopathy.co.uk/","07544 516816","","{""Friday"":""11 am–7 pm"",""Monday"":""9 am–8 pm"",""Saturday"":""10:30 am–2 pm"",""Sunday"":""Closed"",""Thursday"":""9:30 am–12:30 pm"",""Tuesday"":""Closed"",""Wednesday"":""9:30 am–8 pm""}","Closed ⋅ Opens 9:30 am Wed",19,5,"https://lh5.googleusercontent.com/p/AF1QipML3EHF8N20mfuE23WuALrsIPQQNwupiVavA7_b=w91-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJwaQKBODUdUgRR8l126iswjc&q=Medical+Center,+GU16,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/Reform%20&%20Renew%20Osteopathy/data=!4m7!3m6!1s0x4875d4e0040aa4c1:0x37c2aca8db75c947!8m2!3d51.310093699999996!4d-0.7242249!16s/g/1tfjvrcg!19sChIJwaQKBODUdUgRR8l126iswjc?authuser=0&hl=en&rclk=1",51.3100937,-0.7242249,"ChIJwaQKBODUdUgRR8l126iswjc","GB","","null","null","",""
"ALTO LABS - CREA LA TUA APP","Software company","Via Felice Cavallotti, 10, 24047 Treviglio BG, Italy","http://www.alto-labs.com/","+39 339 683 2038","","{""Friday"":""9 AM–5:30 PM"",""Monday"":""9 AM–5:30 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–5:30 PM"",""Tuesday"":""9 AM–5:30 PM"",""Wednesday"":""9 AM–5:30 PM""}","Closed ⋅ Opens 9 AM",3,5,"https://lh5.googleusercontent.com/p/AF1QipOlzoKjMWroFMp44rtbHI-8PnZddZT0TS2oOvO0=w138-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJIbmDJY5JgUcR8guvHVREq8E&q=Computer+Shop,+Lurano,+Italy,+Italy&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/ALTO%20LABS%20-%20CREA%20LA%20TUA%20APP/data=!4m7!3m6!1s0x4781498e2583b921:0xc1ab44541daf0bf2!8m2!3d45.524986!4d9.593613!16s/g/11cnmyz6jt!19sChIJIbmDJY5JgUcR8guvHVREq8E?authuser=0&hl=en&rclk=1",45.524986,9.593613,"ChIJIbmDJY5JgUcR8guvHVREq8E","IT","","[""Wheelchair accessible parking lot""]","null","",""
"Ośrodek Szkolenia Kierowców Mobile Urbaniak-Waszkiewicz","Drivers license training school","Skalników 54, 59-100 Polkowice, Poland","http://www.mobilesc.pl/","+48 603 318 112","","null","",34,4.8,"https://lh5.googleusercontent.com/p/AF1QipP9OFIN8LO48KzWaCIvYJkkmuwCX7kG3KgVX_9X=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJP2UtBuBdD0cRHt7l9KZuSwk&q=learning+center,+59-100,+Poland&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/O%C5%9Brodek%20Szkolenia%20Kierowc%C3%B3w%20Mobile%20Urbaniak-Waszkiewicz/data=!4m7!3m6!1s0x470f5de0062d653f:0x94b6ea6f4e5de1e!8m2!3d51.509147!4d16.072228!16s/g/11fz2jpg95!19sChIJP2UtBuBdD0cRHt7l9KZuSwk?authuser=0&hl=en&rclk=1",51.509147,16.072228,"ChIJP2UtBuBdD0cRHt7l9KZuSwk","PL","","null","null","",""
"Amj Electrical contractors limited","Electrician","The Business Centre, Unit 6 Grimsby, Grimsby DN31 3JH","","07709 508895","","{""Friday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours""}","Open 24 hours",1,5,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TaZ2Go-BYoVWksuU-CLLGw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=188.81465&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJP5lfCLeceEgRhxA5iU17vKU&q=Electrician,+DN32,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/Amj%20Electrical%20contractors%20limited/data=!4m7!3m6!1s0x48789cb7085f993f:0xa5bc7b4d89391087!8m2!3d53.5724245!4d-0.0792282!16s/g/11btxcqr__!19sChIJP5lfCLeceEgRhxA5iU17vKU?authuser=0&hl=en&rclk=1",53.5724245,-0.0792282,"ChIJP5lfCLeceEgRhxA5iU17vKU","GB","","null","null","",""
"Chad (Chandrakant) Patel, MD","Emergency care service","5142 Goodman Rd, Olive Branch, MS 38654","http://www.medpost.com/","(855) 463-4413","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Open ⋅ Closes 5 PM",1,1,"https://lh5.googleusercontent.com/p/AF1QipN4bBQTaq4vUbPsGjjexmWc1qynaa70I3DhMsZ0=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJqwBzPJCOf4gRXPEtLndQSgM&q=Medical+clinic,+38654,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Chad%20(Chandrakant)%20Patel,%20MD/data=!4m7!3m6!1s0x887f8e903c7300ab:0x34a50772e2df15c!8m2!3d34.9633356!4d-89.8980765!16s/g/11cm4941dx!19sChIJqwBzPJCOf4gRXPEtLndQSgM?authuser=0&hl=en&rclk=1",34.9633356,-89.8980765,"ChIJqwBzPJCOf4gRXPEtLndQSgM","US","","null","null","",""
"A.Lympany Vehicle Services","Mechanic","Unit 5, Boardman Industrial Estate, Boardman Rd, Swadlincote DE11 9NZ","","07808 059800","","{""Friday"":""8:30 am–6:30 pm"",""Monday"":""8:30 am–6:30 pm"",""Saturday"":""8 am–2 pm"",""Sunday"":""Closed"",""Thursday"":""8:30 am–6:30 pm"",""Tuesday"":""8:30 am–6:30 pm"",""Wednesday"":""8:30 am–6:30 pm""}","Closed ⋅ Opens 8:30 am Mon",3,5,"https://lh5.googleusercontent.com/p/AF1QipNsAOuVQC2LXthfiaS507GPapBUXC1IJmYpS3Dj=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJnSsNmU__eUgRMOn6XedyfVw&q=Auto+repair+shop,+DE12,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/A.Lympany%20Vehicle%20Services/data=!4m7!3m6!1s0x4879ff4f990d2b9d:0x5c7d72e75dfae930!8m2!3d52.7682339!4d-1.5796772!16s/g/11dz3vz71q!19sChIJnSsNmU__eUgRMOn6XedyfVw?authuser=0&hl=en&rclk=1",52.7682339,-1.5796772,"ChIJnSsNmU__eUgRMOn6XedyfVw","GB","","null","null","",""
